Referencia,FechaAlta,Tipo,Operación,Ciudad,Superficie,Precio Venta,Fecha Venta,Vendedor,Estatus,Días para Vender
1520,11/13/16,Departamento,Alquiler,Ciudad de México,74,341584 ,4/16/18,Luisa,Vendida,519
1521,11/13/16,Oficina,Venta,Cancún,251,2070750 ,9/3/18,Carmen,Vendida,659
1522,11/13/16,Local,Alquiler,Tijuana,89,499735 ,8/19/18,María,Vendida,644
1523,11/13/16,Industrial,Venta,Cancún,154,1380764 ,5/4/18,Carmen,Vendida,537
1524,11/13/16,Oficina,Alquiler,Tijuana,70,526680 ,2/17/18,Joaquín,Vendida,461
1525,11/14/16,Estacionamiento,Venta,Monterrey,46,426880 ,5/16/18,Luisa,Vendida,548
1526,11/14/16,Terreno,Venta,Ciudad de México,280,1720320 ,4/5/18,María,Vendida,507
1527,11/14/16,Oficina,Venta,Ciudad de México,191,804683 ,2/14/18,María,Vendida,457
1528,11/15/16,Oficina,Alquiler,Tijuana,62,421290 ,5/21/18,Joaquín,Vendida,552
1529,11/16/16,Terreno,Alquiler,Ciudad de México,163,1179957 ,6/6/18,María,Vendida,567
1530,11/16/16,Industrial,Alquiler,Tijuana,114,878940 ,10/18/18,Luisa,Vendida,701
1531,11/16/16,Local,Venta,Cancún,277,1116587 ,10/1/18,Carmen,Vendida,684
1532,11/17/16,Departamento,Alquiler,Cancún,161,917378 ,5/4/18,Carmen,Vendida,533
1533,11/17/16,Casa,Alquiler,Ciudad de México,65,431275 ,8/16/18,Luisa,Vendida,637
1534,11/19/16,Estacionamiento,Venta,Tijuana,145,1213505 ,11/5/18,Pedro,Vendida,716
1535,11/19/16,Oficina,Venta,Cancún,220,1601600 ,5/5/18,Luisa,Vendida,532
1536,11/19/16,Local,Alquiler,Ciudad de México,87,756900 ,5/26/18,Carmen,Vendida,553
1537,11/20/16,Local,Alquiler,Cancún,90,416430 ,11/1/18,Jesús,Vendida,711
1538,11/20/16,Terreno,Venta,Cancún,106,501380 ,10/16/18,Jesús,Vendida,695
1539,11/21/16,Estacionamiento,Venta,Ciudad de México,51,472668 ,4/4/18,María,Vendida,499
1540,11/21/16,Estacionamiento,Alquiler,Cancún,119,508606 ,8/17/18,Carmen,Vendida,634
1541,11/21/16,Terreno,Alquiler,Cancún,185,1179190 ,3/14/18,Luisa,Vendida,478
1542,11/21/16,Casa,Alquiler,Tijuana,113,1059827 ,10/21/18,Joaquín,Vendida,699
1543,11/22/16,Industrial,Venta,Monterrey,95,783370 ,9/4/18,Jesús,Vendida,651
1544,11/22/16,Industrial,Alquiler,Cancún,287,1926344 ,6/18/18,María,Vendida,573
1545,11/22/16,Local,Alquiler,Ciudad de México,161,914641 ,4/11/18,Joaquín,Vendida,505
1546,11/22/16,Industrial,Alquiler,Ciudad de México,177,1736901 ,10/24/18,María,Vendida,701
1547,11/22/16,Oficina,Venta,Ciudad de México,263,2323868 ,5/25/18,Pedro,Vendida,549
1548,11/23/16,Local,Venta,Cancún,58,426010 ,3/9/18,Joaquín,Vendida,471
1549,11/23/16,Estacionamiento,Venta,Monterrey,45,301815 ,10/19/18,Joaquín,Vendida,695
1550,11/23/16,Oficina,Alquiler,Cancún,44,363968 ,9/2/18,Carmen,Vendida,648
1551,11/23/16,Terreno,Venta,Monterrey,243,2347137 ,7/19/18,María,Vendida,603
1552,11/24/16,Oficina,Venta,Monterrey,87,655893 ,3/9/18,Jesús,Vendida,470
1553,11/24/16,Casa,Venta,Cancún,223,1360523 ,3/2/18,Jesús,Vendida,463
1554,11/24/16,Terreno,Alquiler,Cancún,287,1276289 ,4/19/18,María,Vendida,511
1555,11/25/16,Estacionamiento,Alquiler,Cancún,295,2613405 ,11/23/18,Carmen,Vendida,728
1556,11/25/16,Industrial,Alquiler,Tijuana,276,1817736 ,9/14/18,Joaquín,Vendida,658
1557,11/25/16,Terreno,Alquiler,Monterrey,103,557127 ,5/8/18,Carmen,Vendida,529
1558,11/26/16,Estacionamiento,Alquiler,Monterrey,46,187680 ,11/13/18,Luisa,Vendida,717
1559,11/26/16,Departamento,Alquiler,Cancún,179,1674903 ,4/30/18,Jesús,Vendida,520
1560,11/26/16,Departamento,Alquiler,Monterrey,96,854496 ,3/28/18,Pedro,Vendida,487
1561,11/26/16,Industrial,Alquiler,Cancún,276,1539252 ,9/20/18,Pedro,Vendida,663
1562,11/27/16,Casa,Alquiler,Cancún,288,1228320 ,9/23/18,Jesús,Vendida,665
1563,11/27/16,Local,Venta,Monterrey,88,795696 ,5/24/18,María,Vendida,543
1564,11/27/16,Industrial,Alquiler,Tijuana,180,1688040 ,7/7/18,Luisa,Vendida,587
1565,11/28/16,Industrial,Alquiler,Cancún,105,1021230 ,9/17/18,Carmen,Vendida,658
1566,11/28/16,Industrial,Alquiler,Cancún,80,405280 ,3/29/18,Carmen,Vendida,486
1567,11/28/16,Departamento,Venta,Tijuana,249,1780350 ,3/14/18,Luisa,Vendida,471
1568,11/28/16,Terreno,Venta,Monterrey,188,1265992 ,10/21/18,Luisa,Vendida,692
1569,11/29/16,Local,Venta,Cancún,154,783860 ,5/10/18,Carmen,Vendida,527
1570,11/29/16,Industrial,Alquiler,Monterrey,137,693631 ,7/21/18,Carmen,Vendida,599
1571,11/30/16,Industrial,Venta,Monterrey,102,941154 ,8/11/18,Pedro,Vendida,619
1572,11/30/16,Casa,Venta,Ciudad de México,172,1701080 ,10/6/18,María,Vendida,675
1573,11/30/16,Oficina,Alquiler,Monterrey,113,747947 ,6/9/18,Pedro,Vendida,556
1574,12/1/16,Oficina,Venta,Ciudad de México,289,1406563 ,8/10/18,Jesús,Vendida,617
1575,12/1/16,Local,Alquiler,Monterrey,210,1527120 ,6/17/18,Jesús,Vendida,563
1576,12/3/16,Local,Venta,Ciudad de México,264,1545720 ,6/9/18,Luisa,Vendida,553
1577,12/3/16,Departamento,Alquiler,Tijuana,264,2147112 ,5/10/18,Joaquín,Vendida,523
1578,12/3/16,Departamento,Alquiler,Ciudad de México,176,1189936 ,8/12/18,Carmen,Vendida,617
1579,12/4/16,Casa,Alquiler,Tijuana,176,1685904 ,7/29/18,Pedro,Vendida,602
1580,12/5/16,Departamento,Venta,Tijuana,85,693515 ,3/31/18,Luisa,Vendida,481
1581,12/5/16,Industrial,Venta,Tijuana,67,324213 ,4/10/18,Luisa,Vendida,491
1582,12/5/16,Industrial,Alquiler,Monterrey,162,753786 ,9/26/18,Jesús,Vendida,660
1583,12/6/16,Casa,Alquiler,Ciudad de México,162,1341684 ,11/9/18,María,Vendida,703
1584,12/6/16,Estacionamiento,Alquiler,Monterrey,250,2103000 ,9/13/18,Jesús,Vendida,646
1585,12/6/16,Industrial,Venta,Ciudad de México,264,1346136 ,10/25/18,Joaquín,Vendida,688
1586,12/7/16,Casa,Venta,Tijuana,150,753900 ,3/30/18,María,Vendida,478
1587,12/7/16,Industrial,Venta,Monterrey,202,1028382 ,5/7/18,Pedro,Vendida,516
1588,12/8/16,Oficina,Alquiler,Tijuana,293,2868470 ,3/18/18,Luisa,Vendida,465
1589,12/9/16,Estacionamiento,Alquiler,Ciudad de México,296,1536832 ,8/22/18,Joaquín,Vendida,621
1590,12/9/16,Casa,Venta,Cancún,203,1002211 ,10/4/18,María,Vendida,664
1591,12/9/16,Industrial,Venta,Cancún,287,2446962 ,11/10/18,María,Vendida,701
1592,12/9/16,Terreno,Venta,Tijuana,171,807120 ,11/21/18,Pedro,Vendida,712
1593,12/11/16,Terreno,Venta,Tijuana,238,2203166 ,5/1/18,Carmen,Vendida,506
1594,12/12/16,Oficina,Alquiler,Cancún,117,536679 ,7/19/18,Joaquín,Vendida,584
1595,12/13/16,Departamento,Venta,Monterrey,116,804344 ,4/29/18,María,Vendida,502
1596,12/13/16,Estacionamiento,Alquiler,Ciudad de México,57,293949 ,11/6/18,Pedro,Vendida,693
1597,12/13/16,Local,Venta,Tijuana,66,270996 ,7/4/18,Luisa,Vendida,568
1598,12/14/16,Casa,Venta,Ciudad de México,216,2046384 ,7/3/18,Pedro,Vendida,566
1599,12/15/16,Local,Venta,Ciudad de México,218,1732446 ,10/5/18,Jesús,Vendida,659
1600,12/16/16,Departamento,Venta,Tijuana,259,1842785 ,7/19/18,María,Vendida,580
1601,12/16/16,Casa,Venta,Tijuana,106,856692 ,6/12/18,María,Vendida,543
1602,12/16/16,Oficina,Alquiler,Monterrey,135,857925 ,6/25/18,Joaquín,Vendida,556
1603,12/17/16,Casa,Alquiler,Cancún,154,814968 ,11/26/18,María,Vendida,709
1604,12/17/16,Estacionamiento,Venta,Monterrey,67,490507 ,4/1/18,María,Vendida,470
1605,12/17/16,Estacionamiento,Alquiler,Monterrey,57,387828 ,3/25/18,Luisa,Vendida,463
1606,12/17/16,Terreno,Alquiler,Tijuana,147,907137 ,6/19/18,Jesús,Vendida,549
1607,12/17/16,Local,Venta,Tijuana,165,1393095 ,12/15/18,Carmen,Vendida,728
1608,12/18/16,Local,Alquiler,Cancún,207,1395387 ,5/18/18,Luisa,Vendida,516
1609,12/19/16,Casa,Venta,Cancún,162,696762 ,7/6/18,Pedro,Vendida,564
1610,12/20/16,Industrial,Alquiler,Tijuana,238,2136288 ,9/1/18,María,Vendida,620
1611,12/20/16,Local,Venta,Ciudad de México,281,2671748 ,12/18/18,Carmen,Vendida,728
1612,12/20/16,Local,Alquiler,Monterrey,49,425565 ,5/6/18,Joaquín,Vendida,502
1613,12/21/16,Departamento,Venta,Tijuana,248,1036392 ,12/3/18,Luisa,Vendida,712
1614,12/21/16,Terreno,Alquiler,Tijuana,243,2390634 ,6/26/18,Luisa,Vendida,552
1615,12/21/16,Oficina,Venta,Cancún,110,701250 ,11/11/18,Luisa,Vendida,690
1616,12/21/16,Departamento,Venta,Cancún,289,2789428 ,4/29/18,Pedro,Vendida,494
1617,12/21/16,Oficina,Alquiler,Tijuana,190,940500 ,12/11/18,Joaquín,Vendida,720
1618,12/21/16,Estacionamiento,Alquiler,Monterrey,139,875978 ,5/4/18,Jesús,Vendida,499
1619,12/22/16,Industrial,Alquiler,Monterrey,210,1770930 ,4/20/18,María,Vendida,484
1620,12/22/16,Casa,Venta,Tijuana,276,2548584 ,10/13/18,Jesús,Vendida,660
1621,12/22/16,Terreno,Alquiler,Cancún,203,2021880 ,4/29/18,Joaquín,Vendida,493
1622,12/22/16,Oficina,Venta,Cancún,274,2456958 ,10/3/18,Jesús,Vendida,650
1623,12/22/16,Industrial,Venta,Ciudad de México,116,984144 ,6/4/18,Luisa,Vendida,529
1624,12/23/16,Local,Venta,Monterrey,299,2110342 ,4/13/18,Jesús,Vendida,476
1625,12/23/16,Casa,Venta,Monterrey,86,651192 ,4/23/18,Luisa,Vendida,486
1626,12/23/16,Local,Alquiler,Tijuana,267,2263626 ,7/4/18,Pedro,Vendida,558
1627,12/23/16,Industrial,Venta,Cancún,178,1642584 ,12/18/18,Luisa,Vendida,725
1628,12/23/16,Casa,Venta,Cancún,206,1058840 ,4/2/18,Jesús,Vendida,465
1629,12/24/16,Local,Venta,Cancún,264,2303928 ,4/17/18,Luisa,Vendida,479
1630,12/24/16,Departamento,Venta,Cancún,243,1693710 ,5/23/18,Pedro,Vendida,515
1631,12/25/16,Oficina,Venta,Cancún,96,456672 ,7/1/18,Pedro,Vendida,553
1632,12/25/16,Terreno,Venta,Tijuana,265,1348055 ,7/19/18,Joaquín,Vendida,571
1633,12/25/16,Casa,Venta,Tijuana,283,1653852 ,8/28/18,María,Vendida,611
1634,12/26/16,Departamento,Alquiler,Cancún,300,1432500 ,6/21/18,María,Vendida,542
1635,12/26/16,Oficina,Alquiler,Tijuana,56,296856 ,6/6/18,María,Vendida,527
1636,12/26/16,Industrial,Alquiler,Ciudad de México,142,629628 ,4/20/18,Luisa,Vendida,480
1637,12/27/16,Estacionamiento,Venta,Monterrey,272,1774528 ,6/21/18,Jesús,Vendida,541
1638,12/27/16,Oficina,Alquiler,Tijuana,54,402462 ,10/6/18,Pedro,Vendida,648
1639,12/27/16,Casa,Alquiler,Tijuana,221,1401361 ,3/30/18,Jesús,Vendida,458
1640,12/27/16,Estacionamiento,Alquiler,Cancún,137,927627 ,12/5/18,Pedro,Vendida,708
1641,12/27/16,Departamento,Venta,Tijuana,158,1040746 ,9/25/18,Luisa,Vendida,637
1642,12/28/16,Oficina,Venta,Ciudad de México,259,1555813 ,9/17/18,Carmen,Vendida,628
1643,12/30/16,Departamento,Venta,Cancún,94,924866 ,12/23/18,Jesús,Vendida,723
1644,12/30/16,Casa,Alquiler,Ciudad de México,137,740211 ,12/12/18,Pedro,Vendida,712
1645,12/30/16,Oficina,Alquiler,Monterrey,227,2029607 ,10/20/18,Carmen,Vendida,659
1646,12/30/16,Estacionamiento,Venta,Monterrey,262,1407726 ,11/1/18,María,Vendida,671
1647,12/31/16,Casa,Alquiler,Monterrey,284,2815292 ,12/7/18,Jesús,Vendida,706
1648,12/31/16,Estacionamiento,Alquiler,Tijuana,202,1329968 ,10/22/18,María,Vendida,660
1649,1/1/17,Industrial,Venta,Tijuana,75,545925 ,9/8/18,Joaquín,Vendida,615
1650,1/1/17,Estacionamiento,Alquiler,Cancún,204,1347420 ,7/13/18,Jesús,Vendida,558
1651,1/1/17,Departamento,Alquiler,Ciudad de México,80,322960 ,12/28/18,Pedro,Vendida,726
1652,1/1/17,Oficina,Alquiler,Ciudad de México,150,873000 ,12/17/18,Jesús,Vendida,715
1653,1/2/17,Industrial,Venta,Cancún,129,588756 ,9/5/18,Carmen,Vendida,611
1654,1/2/17,Local,Venta,Monterrey,141,763233 ,12/26/18,Luisa,Vendida,723
1655,1/2/17,Casa,Alquiler,Monterrey,271,2471249 ,4/4/18,Joaquín,Vendida,457
1656,1/2/17,Local,Alquiler,Ciudad de México,277,1499678 ,11/3/18,Luisa,Vendida,670
1657,1/3/17,Oficina,Alquiler,Tijuana,216,1109808 ,6/24/18,Joaquín,Vendida,537
1658,1/3/17,Industrial,Venta,Monterrey,41,368959 ,8/29/18,Carmen,Vendida,603
1659,1/3/17,Local,Venta,Tijuana,122,680760 ,5/1/18,María,Vendida,483
1660,1/3/17,Local,Alquiler,Tijuana,179,1176209 ,6/29/18,Carmen,Vendida,542
1661,1/3/17,Casa,Alquiler,Tijuana,229,2219468 ,7/12/18,Luisa,Vendida,555
1662,1/3/17,Estacionamiento,Venta,Ciudad de México,233,1450425 ,7/16/18,Luisa,Vendida,559
1663,1/3/17,Industrial,Venta,Monterrey,116,616192 ,5/21/18,María,Vendida,503
1664,1/3/17,Casa,Alquiler,Monterrey,155,1247750 ,9/11/18,María,Vendida,616
1665,1/5/17,Casa,Alquiler,Monterrey,163,761047 ,10/16/18,Luisa,Vendida,649
1666,1/5/17,Industrial,Venta,Ciudad de México,289,1809140 ,9/12/18,Joaquín,Vendida,615
1667,1/5/17,Estacionamiento,Venta,Tijuana,90,446940 ,6/26/18,María,Vendida,537
1668,1/6/17,Local,Venta,Tijuana,110,700700 ,4/20/18,Pedro,Vendida,469
1669,1/6/17,Local,Alquiler,Tijuana,283,2107784 ,4/19/18,María,Vendida,468
1670,1/6/17,Estacionamiento,Venta,Tijuana,199,1139076 ,6/21/18,Joaquín,Vendida,531
1671,1/7/17,Oficina,Alquiler,Ciudad de México,207,2014110 ,11/1/18,Joaquín,Vendida,663
1672,1/7/17,Industrial,Venta,Cancún,120,823200 ,9/2/18,María,Vendida,603
1673,1/8/17,Terreno,Venta,Tijuana,80,539280 ,8/1/18,María,Vendida,570
1674,1/8/17,Casa,Alquiler,Monterrey,280,2346400 ,5/7/18,María,Vendida,484
1675,1/8/17,Terreno,Alquiler,Ciudad de México,107,567742 ,9/19/18,Jesús,Vendida,619
1676,1/9/17,Departamento,Alquiler,Cancún,194,1792560 ,5/5/18,Joaquín,Vendida,481
1677,1/9/17,Industrial,Alquiler,Monterrey,256,2331648 ,11/26/18,Luisa,Vendida,686
1678,1/9/17,Departamento,Alquiler,Tijuana,249,2053005 ,7/24/18,Luisa,Vendida,561
1679,1/10/17,Local,Venta,Cancún,170,1102280 ,8/5/18,Pedro,Vendida,572
1680,1/10/17,Casa,Venta,Tijuana,275,1856525 ,9/4/18,Jesús,Vendida,602
1681,1/10/17,Casa,Alquiler,Tijuana,180,1741320 ,6/8/18,María,Vendida,514
1682,1/11/17,Estacionamiento,Venta,Cancún,130,1275560 ,11/13/18,María,Vendida,671
1683,1/11/17,Industrial,Alquiler,Monterrey,68,386036 ,10/14/18,Jesús,Vendida,641
1684,1/11/17,Oficina,Venta,Monterrey,185,1730675 ,10/7/18,María,Vendida,634
1685,1/11/17,Oficina,Venta,Cancún,247,1568697 ,5/14/18,Luisa,Vendida,488
1686,1/11/17,Industrial,Alquiler,Tijuana,271,1196465 ,8/5/18,Jesús,Vendida,571
1687,1/12/18,Departamento,Alquiler,Monterrey,289,2462280 ,1/5/19,Jesús,Vendida,358
1688,1/12/17,Industrial,Alquiler,Tijuana,54,419256 ,11/30/18,María,Vendida,687
1689,1/13/17,Industrial,Alquiler,Cancún,122,1184376 ,10/3/18,Luisa,Vendida,628
1690,1/13/17,Oficina,Alquiler,Tijuana,98,738430 ,12/28/18,Luisa,Vendida,714
1691,1/13/17,Oficina,Venta,Tijuana,207,1437408 ,8/21/18,María,Vendida,585
1692,1/13/17,Terreno,Venta,Ciudad de México,261,1615851 ,12/25/18,Jesús,Vendida,711
1693,1/13/17,Local,Alquiler,Ciudad de México,54,466722 ,5/21/18,Jesús,Vendida,493
1694,1/13/17,Terreno,Venta,Tijuana,274,1450556 ,9/3/18,María,Vendida,598
1695,1/14/17,Industrial,Alquiler,Tijuana,144,1331856 ,12/19/18,Luisa,Vendida,704
1696,1/14/17,Casa,Venta,Cancún,148,873200 ,9/26/18,Pedro,Vendida,620
1697,1/14/17,Local,Alquiler,Monterrey,165,1461570 ,10/17/18,Carmen,Vendida,641
1698,1/14/17,Oficina,Alquiler,Ciudad de México,129,562827 ,11/16/18,Joaquín,Vendida,671
1699,1/14/17,Local,Alquiler,Ciudad de México,255,2494410 ,11/22/18,Luisa,Vendida,677
1700,1/15/17,Oficina,Alquiler,Tijuana,199,1685132 ,11/7/18,Joaquín,Vendida,661
1701,1/15/17,Terreno,Venta,Tijuana,245,2399040 ,5/31/18,Joaquín,Vendida,501
1702,1/15/17,Oficina,Alquiler,Ciudad de México,272,2487712 ,4/25/18,Carmen,Vendida,465
1703,1/15/17,Casa,Venta,Tijuana,93,808170 ,7/3/18,Jesús,Vendida,534
1704,1/15/17,Casa,Venta,Monterrey,239,2030783 ,12/16/18,María,Vendida,700
1705,1/16/17,Industrial,Venta,Tijuana,80,363280 ,12/19/18,Pedro,Vendida,702
1706,1/16/17,Local,Venta,Ciudad de México,209,1355365 ,7/1/18,Joaquín,Vendida,531
1707,1/17/17,Departamento,Venta,Tijuana,267,1074675 ,10/20/18,Carmen,Vendida,641
1708,1/17/17,Industrial,Alquiler,Ciudad de México,246,2398008 ,5/22/18,Jesús,Vendida,490
1709,1/17/17,Oficina,Alquiler,Tijuana,123,609342 ,5/10/18,Carmen,Vendida,478
1710,1/17/17,Industrial,Alquiler,Tijuana,221,1411969 ,7/26/18,Pedro,Vendida,555
1711,1/18/17,Terreno,Venta,Monterrey,234,2049606 ,4/21/18,María,Vendida,458
1712,1/18/17,Local,Venta,Monterrey,66,500610 ,5/15/18,Luisa,Vendida,482
1713,1/19/17,Departamento,Alquiler,Cancún,114,938562 ,6/16/18,María,Vendida,513
1714,1/19/17,Departamento,Venta,Monterrey,267,2245203 ,7/28/18,María,Vendida,555
1715,1/19/17,Estacionamiento,Alquiler,Monterrey,188,1422220 ,7/20/18,María,Vendida,547
1716,1/19/17,Industrial,Venta,Monterrey,296,2387832 ,6/28/18,María,Vendida,525
1717,1/20/17,Local,Alquiler,Monterrey,256,1428480 ,6/26/18,Pedro,Vendida,522
1718,1/20/17,Estacionamiento,Alquiler,Tijuana,265,2119735 ,10/15/18,Pedro,Vendida,633
1719,1/21/17,Industrial,Venta,Ciudad de México,101,674276 ,10/30/18,Luisa,Vendida,647
1720,1/21/17,Terreno,Alquiler,Cancún,41,255061 ,12/15/18,Pedro,Vendida,693
1721,1/21/17,Terreno,Alquiler,Ciudad de México,178,1104846 ,6/8/18,Jesús,Vendida,503
1722,1/23/17,Terreno,Venta,Ciudad de México,171,1298403 ,8/31/18,Carmen,Vendida,585
1723,1/23/17,Terreno,Venta,Monterrey,85,472685 ,9/1/18,Pedro,Vendida,586
1724,1/23/17,Industrial,Alquiler,Cancún,293,1182841 ,6/15/18,María,Vendida,508
1725,1/23/17,Casa,Alquiler,Monterrey,154,1427118 ,10/3/18,Pedro,Vendida,618
1726,1/23/17,Local,Venta,Ciudad de México,40,272880 ,9/1/18,María,Vendida,586
1727,1/23/17,Local,Alquiler,Ciudad de México,137,831316 ,11/11/18,Jesús,Vendida,657
1728,1/23/18,Local,Alquiler,Cancún,190,1469460 ,1/10/19,Carmen,Vendida,352
1729,1/24/17,Oficina,Alquiler,Monterrey,123,1133199 ,9/23/18,Luisa,Vendida,607
1730,1/24/17,Local,Venta,Ciudad de México,144,1247760 ,8/3/18,Luisa,Vendida,556
1731,1/24/17,Casa,Venta,Ciudad de México,80,727680 ,7/12/18,Joaquín,Vendida,534
1732,1/24/17,Departamento,Venta,Cancún,220,1522840 ,5/2/18,María,Vendida,463
1733,1/24/17,Local,Venta,Cancún,197,1489911 ,4/24/18,Carmen,Vendida,455
1734,1/25/17,Casa,Alquiler,Cancún,229,1447509 ,4/29/18,Joaquín,Vendida,459
1735,1/25/17,Oficina,Venta,Tijuana,223,1970874 ,6/8/18,Joaquín,Vendida,499
1736,1/25/17,Oficina,Alquiler,Ciudad de México,237,1438827 ,5/12/18,Pedro,Vendida,472
1737,1/25/17,Estacionamiento,Alquiler,Cancún,212,1440540 ,10/10/18,Jesús,Vendida,623
1738,1/25/17,Industrial,Venta,Ciudad de México,84,816228 ,12/22/18,Jesús,Vendida,696
1739,1/26/18,Oficina,Venta,Cancún,139,1197485 ,1/24/19,Pedro,Vendida,363
1740,1/26/17,Casa,Venta,Ciudad de México,91,528892 ,12/14/18,María,Vendida,687
1741,1/26/17,Terreno,Alquiler,Tijuana,273,1528254 ,6/15/18,Pedro,Vendida,505
1742,1/26/17,Oficina,Venta,Ciudad de México,261,2233899 ,10/29/18,Luisa,Vendida,641
1743,1/26/17,Estacionamiento,Venta,Cancún,81,709560 ,6/28/18,Joaquín,Vendida,518
1744,1/26/17,Oficina,Venta,Ciudad de México,258,2111472 ,5/31/18,Joaquín,Vendida,490
1745,1/27/17,Oficina,Alquiler,Ciudad de México,136,656744 ,5/15/18,Luisa,Vendida,473
1746,1/28/17,Casa,Alquiler,Cancún,254,1713992 ,7/8/18,Pedro,Vendida,526
1747,1/28/17,Estacionamiento,Alquiler,Cancún,294,1355046 ,10/2/18,Jesús,Vendida,612
1748,1/29/18,Terreno,Alquiler,Ciudad de México,95,748790 ,1/8/19,Luisa,Vendida,344
1749,1/29/17,Industrial,Venta,Ciudad de México,246,1285842 ,8/9/18,Jesús,Vendida,557
1750,1/29/17,Terreno,Alquiler,Monterrey,98,509600 ,11/10/18,Pedro,Vendida,650
1751,1/30/17,Oficina,Alquiler,Monterrey,75,378900 ,12/16/18,Carmen,Vendida,685
1752,1/30/17,Industrial,Alquiler,Cancún,169,810186 ,12/5/18,Joaquín,Vendida,674
1753,1/30/17,Oficina,Alquiler,Monterrey,123,757434 ,8/23/18,Pedro,Vendida,570
1754,1/31/17,Local,Venta,Tijuana,56,550816 ,12/3/18,Jesús,Vendida,671
1755,2/1/17,Estacionamiento,Venta,Ciudad de México,89,475171 ,10/12/18,Luisa,Vendida,618
1756,2/1/17,Casa,Venta,Tijuana,95,650750 ,9/24/18,Carmen,Vendida,600
1757,2/1/17,Departamento,Venta,Tijuana,252,2381400 ,6/13/18,María,Vendida,497
1758,2/1/18,Departamento,Venta,Ciudad de México,157,1409546 ,1/5/19,Pedro,Vendida,338
1759,2/2/17,Estacionamiento,Venta,Ciudad de México,264,2181432 ,12/25/18,María,Vendida,691
1760,2/2/17,Casa,Alquiler,Tijuana,234,1286766 ,10/12/18,Luisa,Vendida,617
1761,2/2/17,Departamento,Venta,Ciudad de México,168,928368 ,12/25/18,Jesús,Vendida,691
1762,2/2/17,Oficina,Alquiler,Cancún,288,1820448 ,11/13/18,Joaquín,Vendida,649
1763,2/3/17,Terreno,Alquiler,Cancún,210,1482810 ,11/23/18,Carmen,Vendida,658
1764,2/3/17,Casa,Venta,Tijuana,40,190280 ,11/22/18,Joaquín,Vendida,657
1765,2/3/17,Estacionamiento,Venta,Ciudad de México,235,2290545 ,8/22/18,Carmen,Vendida,565
1766,2/4/17,Industrial,Alquiler,Cancún,283,1709037 ,7/14/18,Carmen,Vendida,525
1767,2/4/17,Departamento,Venta,Cancún,68,669664 ,5/29/18,Jesús,Vendida,479
1768,2/4/18,Local,Venta,Cancún,216,1204200 ,1/17/19,Joaquín,Vendida,347
1769,2/4/17,Estacionamiento,Venta,Monterrey,108,1041120 ,5/7/18,Pedro,Vendida,457
1770,2/5/17,Industrial,Alquiler,Ciudad de México,129,1140876 ,7/2/18,Pedro,Vendida,512
1771,2/5/17,Departamento,Alquiler,Ciudad de México,194,1315126 ,9/11/18,Luisa,Vendida,583
1772,2/6/17,Industrial,Alquiler,Ciudad de México,65,272545 ,6/23/18,Carmen,Vendida,502
1773,2/6/18,Terreno,Alquiler,Cancún,88,808192 ,1/17/19,Carmen,Vendida,345
1774,2/6/18,Estacionamiento,Alquiler,Cancún,124,536672 ,1/30/19,María,Vendida,358
1775,2/7/17,Departamento,Alquiler,Cancún,218,1677728 ,5/19/18,Pedro,Vendida,466
1776,2/7/17,Oficina,Venta,Cancún,46,224342 ,6/14/18,Jesús,Vendida,492
1777,2/7/17,Departamento,Venta,Cancún,95,570760 ,7/1/18,María,Vendida,509
1778,2/7/17,Casa,Venta,Tijuana,104,682240 ,8/30/18,Jesús,Vendida,569
1779,2/7/17,Oficina,Alquiler,Cancún,206,1747292 ,6/11/18,Carmen,Vendida,489
1780,2/8/17,Oficina,Alquiler,Tijuana,142,693244 ,9/19/18,Jesús,Vendida,588
1781,2/8/17,Industrial,Alquiler,Tijuana,211,1155436 ,12/27/18,Pedro,Vendida,687
1782,2/9/17,Local,Venta,Ciudad de México,43,303365 ,12/24/18,Pedro,Vendida,683
1783,2/9/17,Departamento,Venta,Tijuana,293,1298869 ,7/11/18,Jesús,Vendida,517
1784,2/9/17,Estacionamiento,Venta,Tijuana,227,2001232 ,12/6/18,María,Vendida,665
1785,2/9/17,Oficina,Venta,Monterrey,200,1539800 ,12/25/18,Carmen,Vendida,684
1786,2/9/17,Industrial,Alquiler,Monterrey,252,1949220 ,10/20/18,Carmen,Vendida,618
1787,2/9/17,Industrial,Alquiler,Cancún,259,1627556 ,5/30/18,María,Vendida,475
1788,2/10/18,Casa,Venta,Cancún,254,1522222 ,2/5/19,María,Vendida,360
1789,2/11/17,Casa,Venta,Cancún,96,652896 ,11/7/18,Joaquín,Vendida,634
1790,2/11/17,Oficina,Venta,Tijuana,233,1157544 ,6/10/18,Jesús,Vendida,484
1791,2/12/17,Departamento,Alquiler,Cancún,118,734786 ,7/19/18,Joaquín,Vendida,522
1792,2/12/17,Estacionamiento,Venta,Ciudad de México,210,1511160 ,10/21/18,Luisa,Vendida,616
1793,2/12/17,Departamento,Alquiler,Tijuana,184,864248 ,7/18/18,María,Vendida,521
1794,2/12/17,Departamento,Alquiler,Ciudad de México,141,1401822 ,5/29/18,María,Vendida,471
1795,2/12/17,Oficina,Venta,Cancún,62,506540 ,10/8/18,Joaquín,Vendida,603
1796,2/13/18,Casa,Venta,Tijuana,83,444299 ,1/18/19,Joaquín,Vendida,339
